id, name, email, major
5580,student5580,student5580@test.com,HISTORY
5581,student5581,student5581@test.com,FRENCH
5582,student5582,student5582@test.com,FRENCH
5583,student5583,student5583@test.com,ARTHIST
5584,student5584,student5584@test.com,GLHLTH
5585,student5585,student5585@test.com,CHINESE
5586,student5586,student5586@test.com,NEUROSCI
5587,student5587,student5587@test.com,ARTHIST
5588,student5588,student5588@test.com,GLHLTH
5589,student5589,student5589@test.com,CULANTH
5590,student5590,student5590@test.com,PPE
5591,student5591,student5591@test.com,ECE
5592,student5592,student5592@test.com,EVANTH
5593,student5593,student5593@test.com,BIOCHEM
5594,student5594,student5594@test.com,STA
5595,student5595,student5595@test.com,MGRECON
5596,student5596,student5596@test.com,BIOLOGY
5597,student5597,student5597@test.com,CULANTH
5598,student5598,student5598@test.com,MATH
5599,student5599,student5599@test.com,RELIGION
5600,student5600,student5600@test.com,CHINESE
5601,student5601,student5601@test.com,ARTHIST
5602,student5602,student5602@test.com,CHINESE
5603,student5603,student5603@test.com,SPANISH
5604,student5604,student5604@test.com,FRENCH
5605,student5605,student5605@test.com,ARTHIST
5606,student5606,student5606@test.com,PHIL
5607,student5607,student5607@test.com,ECON
5608,student5608,student5608@test.com,COMPSCI
5609,student5609,student5609@test.com,HISTORY
5610,student5610,student5610@test.com,BIOCHEM
5611,student5611,student5611@test.com,FRENCH
5612,student5612,student5612@test.com,COMPSCI
5613,student5613,student5613@test.com,EGR
5614,student5614,student5614@test.com,HISTORY
5615,student5615,student5615@test.com,BME
5616,student5616,student5616@test.com,MUSIC
5617,student5617,student5617@test.com,SPANISH
5618,student5618,student5618@test.com,STA
5619,student5619,student5619@test.com,PPE
5620,student5620,student5620@test.com,HISTORY
5621,student5621,student5621@test.com,ENGLISH
5622,student5622,student5622@test.com,FRENCH
5623,student5623,student5623@test.com,PUBPOL
5624,student5624,student5624@test.com,PUBPOL
5625,student5625,student5625@test.com,COMPSCI
5626,student5626,student5626@test.com,EDUC
5627,student5627,student5627@test.com,ECON
5628,student5628,student5628@test.com,PHIL
5629,student5629,student5629@test.com,MATH
5630,student5630,student5630@test.com,ECE
5631,student5631,student5631@test.com,ECE
5632,student5632,student5632@test.com,PHIL
5633,student5633,student5633@test.com,BME
5634,student5634,student5634@test.com,CULANTH
5635,student5635,student5635@test.com,ARABIC
5636,student5636,student5636@test.com,HISTORY
5637,student5637,student5637@test.com,ENGLISH
5638,student5638,student5638@test.com,CULANTH
5639,student5639,student5639@test.com,EVANTH
5640,student5640,student5640@test.com,CHINESE
5641,student5641,student5641@test.com,CULANTH
5642,student5642,student5642@test.com,ARTHIST
5643,student5643,student5643@test.com,EDUC
5644,student5644,student5644@test.com,RELIGION
5645,student5645,student5645@test.com,PHIL
5646,student5646,student5646@test.com,ARTHIST
5647,student5647,student5647@test.com,PSY
5648,student5648,student5648@test.com,RELIGION
5649,student5649,student5649@test.com,COMPSCI
5650,student5650,student5650@test.com,ENGLISH
5651,student5651,student5651@test.com,ECE
5652,student5652,student5652@test.com,PHYSICS
5653,student5653,student5653@test.com,GLHLTH
5654,student5654,student5654@test.com,PSY
5655,student5655,student5655@test.com,ENGLISH
5656,student5656,student5656@test.com,STA
5657,student5657,student5657@test.com,ARTHIST
5658,student5658,student5658@test.com,ARABIC
5659,student5659,student5659@test.com,ARABIC
5660,student5660,student5660@test.com,GERMAN
5661,student5661,student5661@test.com,STA
5662,student5662,student5662@test.com,CHEM
5663,student5663,student5663@test.com,PPE
5664,student5664,student5664@test.com,ARABIC
5665,student5665,student5665@test.com,GLHLTH
5666,student5666,student5666@test.com,PHYSICS
5667,student5667,student5667@test.com,BME
5668,student5668,student5668@test.com,RELIGION
5669,student5669,student5669@test.com,ARTHIST
5670,student5670,student5670@test.com,NEUROSCI
5671,student5671,student5671@test.com,GLHLTH
5672,student5672,student5672@test.com,BME
5673,student5673,student5673@test.com,PHYSICS
5674,student5674,student5674@test.com,SPANISH
5675,student5675,student5675@test.com,PHYSICS
5676,student5676,student5676@test.com,GERMAN
5677,student5677,student5677@test.com,MUSIC
5678,student5678,student5678@test.com,BME
5679,student5679,student5679@test.com,HISTORY
5680,student5680,student5680@test.com,STA
5681,student5681,student5681@test.com,STA
5682,student5682,student5682@test.com,MGRECON
5683,student5683,student5683@test.com,RELIGION
5684,student5684,student5684@test.com,EDUC
5685,student5685,student5685@test.com,HISTORY
5686,student5686,student5686@test.com,EDUC
5687,student5687,student5687@test.com,EDUC
5688,student5688,student5688@test.com,ECON
5689,student5689,student5689@test.com,MGRECON
5690,student5690,student5690@test.com,ARABIC
5691,student5691,student5691@test.com,STA
5692,student5692,student5692@test.com,EDUC
5693,student5693,student5693@test.com,MATH
5694,student5694,student5694@test.com,COMPSCI
5695,student5695,student5695@test.com,PHIL
5696,student5696,student5696@test.com,CHEM
5697,student5697,student5697@test.com,GLHLTH
5698,student5698,student5698@test.com,PPE
5699,student5699,student5699@test.com,ENGLISH
5700,student5700,student5700@test.com,ARABIC
5701,student5701,student5701@test.com,NEUROSCI
5702,student5702,student5702@test.com,GLHLTH
5703,student5703,student5703@test.com,CHINESE
5704,student5704,student5704@test.com,BME
5705,student5705,student5705@test.com,ECON
5706,student5706,student5706@test.com,RELIGION
5707,student5707,student5707@test.com,BIOCHEM
5708,student5708,student5708@test.com,PSY
5709,student5709,student5709@test.com,ENGLISH
5710,student5710,student5710@test.com,CHINESE
5711,student5711,student5711@test.com,BIOCHEM
5712,student5712,student5712@test.com,FRENCH
5713,student5713,student5713@test.com,EDUC
5714,student5714,student5714@test.com,EVANTH
5715,student5715,student5715@test.com,FRENCH
5716,student5716,student5716@test.com,STA
5717,student5717,student5717@test.com,EVANTH
5718,student5718,student5718@test.com,GLHLTH
5719,student5719,student5719@test.com,EDUC
5720,student5720,student5720@test.com,NEUROSCI
5721,student5721,student5721@test.com,HISTORY
5722,student5722,student5722@test.com,GERMAN
5723,student5723,student5723@test.com,HISTORY
5724,student5724,student5724@test.com,RELIGION
5725,student5725,student5725@test.com,ENGLISH
5726,student5726,student5726@test.com,HISTORY
5727,student5727,student5727@test.com,STA
5728,student5728,student5728@test.com,HISTORY
5729,student5729,student5729@test.com,CULANTH
5730,student5730,student5730@test.com,FRENCH
5731,student5731,student5731@test.com,FRENCH
5732,student5732,student5732@test.com,HISTORY
5733,student5733,student5733@test.com,BIOCHEM
5734,student5734,student5734@test.com,BIOLOGY
5735,student5735,student5735@test.com,GLHLTH
5736,student5736,student5736@test.com,COMPSCI
5737,student5737,student5737@test.com,RELIGION
5738,student5738,student5738@test.com,EDUC
5739,student5739,student5739@test.com,PHYSICS
5740,student5740,student5740@test.com,EVANTH
5741,student5741,student5741@test.com,HISTORY
5742,student5742,student5742@test.com,BIOCHEM
5743,student5743,student5743@test.com,MATH
5744,student5744,student5744@test.com,EDUC
5745,student5745,student5745@test.com,STA
5746,student5746,student5746@test.com,PHYSICS
5747,student5747,student5747@test.com,PPE
5748,student5748,student5748@test.com,EVANTH
5749,student5749,student5749@test.com,CHEM
5750,student5750,student5750@test.com,EGR
5751,student5751,student5751@test.com,HISTORY
5752,student5752,student5752@test.com,CHEM
5753,student5753,student5753@test.com,FRENCH
5754,student5754,student5754@test.com,PHIL
5755,student5755,student5755@test.com,BME
5756,student5756,student5756@test.com,STA
5757,student5757,student5757@test.com,EGR
5758,student5758,student5758@test.com,BME
5759,student5759,student5759@test.com,EGR
5760,student5760,student5760@test.com,SPANISH
5761,student5761,student5761@test.com,GERMAN
5762,student5762,student5762@test.com,HISTORY
5763,student5763,student5763@test.com,FRENCH
5764,student5764,student5764@test.com,PHYSICS
5765,student5765,student5765@test.com,PSY
5766,student5766,student5766@test.com,SPANISH
5767,student5767,student5767@test.com,CHINESE
5768,student5768,student5768@test.com,EVANTH
5769,student5769,student5769@test.com,COMPSCI
5770,student5770,student5770@test.com,PHIL
5771,student5771,student5771@test.com,COMPSCI
5772,student5772,student5772@test.com,PHIL
5773,student5773,student5773@test.com,SPANISH
5774,student5774,student5774@test.com,MGRECON
5775,student5775,student5775@test.com,COMPSCI
5776,student5776,student5776@test.com,ARABIC
5777,student5777,student5777@test.com,ENGLISH
5778,student5778,student5778@test.com,EVANTH
5779,student5779,student5779@test.com,EVANTH
5780,student5780,student5780@test.com,MGRECON
5781,student5781,student5781@test.com,ENGLISH
5782,student5782,student5782@test.com,EVANTH
5783,student5783,student5783@test.com,CHEM
5784,student5784,student5784@test.com,MUSIC
5785,student5785,student5785@test.com,FRENCH
5786,student5786,student5786@test.com,PSY
5787,student5787,student5787@test.com,EDUC
5788,student5788,student5788@test.com,ECON
5789,student5789,student5789@test.com,ENGLISH
5790,student5790,student5790@test.com,NEUROSCI
5791,student5791,student5791@test.com,RELIGION
5792,student5792,student5792@test.com,BIOLOGY
5793,student5793,student5793@test.com,FRENCH
5794,student5794,student5794@test.com,PSY
5795,student5795,student5795@test.com,ARABIC
5796,student5796,student5796@test.com,ARABIC
5797,student5797,student5797@test.com,CULANTH
5798,student5798,student5798@test.com,CULANTH
5799,student5799,student5799@test.com,PUBPOL
5800,student5800,student5800@test.com,ARABIC
5801,student5801,student5801@test.com,GLHLTH
5802,student5802,student5802@test.com,ARABIC
5803,student5803,student5803@test.com,CHEM
5804,student5804,student5804@test.com,BIOLOGY
5805,student5805,student5805@test.com,EVANTH
5806,student5806,student5806@test.com,PHIL
5807,student5807,student5807@test.com,CHEM
5808,student5808,student5808@test.com,BIOCHEM
5809,student5809,student5809@test.com,RELIGION
5810,student5810,student5810@test.com,BIOCHEM
5811,student5811,student5811@test.com,MGRECON
5812,student5812,student5812@test.com,GLHLTH
5813,student5813,student5813@test.com,PPE
5814,student5814,student5814@test.com,STA
5815,student5815,student5815@test.com,BME
5816,student5816,student5816@test.com,CHINESE
5817,student5817,student5817@test.com,SPANISH
5818,student5818,student5818@test.com,STA
5819,student5819,student5819@test.com,CHEM
5820,student5820,student5820@test.com,ECON
5821,student5821,student5821@test.com,ECE
5822,student5822,student5822@test.com,PSY
5823,student5823,student5823@test.com,BME
5824,student5824,student5824@test.com,PHYSICS
5825,student5825,student5825@test.com,HISTORY
5826,student5826,student5826@test.com,FRENCH
5827,student5827,student5827@test.com,PSY
5828,student5828,student5828@test.com,GLHLTH
5829,student5829,student5829@test.com,PHYSICS
5830,student5830,student5830@test.com,COMPSCI
5831,student5831,student5831@test.com,EVANTH
5832,student5832,student5832@test.com,ENGLISH
5833,student5833,student5833@test.com,PUBPOL
5834,student5834,student5834@test.com,MATH
5835,student5835,student5835@test.com,ARABIC
5836,student5836,student5836@test.com,MUSIC
5837,student5837,student5837@test.com,CHEM
5838,student5838,student5838@test.com,BME
5839,student5839,student5839@test.com,PHIL
5840,student5840,student5840@test.com,ECON
5841,student5841,student5841@test.com,EDUC
5842,student5842,student5842@test.com,GLHLTH
5843,student5843,student5843@test.com,ARABIC
5844,student5844,student5844@test.com,BME
5845,student5845,student5845@test.com,SPANISH
5846,student5846,student5846@test.com,PPE
5847,student5847,student5847@test.com,PUBPOL
5848,student5848,student5848@test.com,CHEM
5849,student5849,student5849@test.com,ARTHIST
5850,student5850,student5850@test.com,PSY
5851,student5851,student5851@test.com,ECE
5852,student5852,student5852@test.com,GERMAN
5853,student5853,student5853@test.com,BME
5854,student5854,student5854@test.com,ENGLISH
5855,student5855,student5855@test.com,SPANISH
5856,student5856,student5856@test.com,NEUROSCI
5857,student5857,student5857@test.com,BIOLOGY
5858,student5858,student5858@test.com,ARABIC
5859,student5859,student5859@test.com,BIOLOGY
5860,student5860,student5860@test.com,EVANTH
5861,student5861,student5861@test.com,SPANISH
5862,student5862,student5862@test.com,PHIL
5863,student5863,student5863@test.com,PSY
5864,student5864,student5864@test.com,PUBPOL
5865,student5865,student5865@test.com,PHYSICS
5866,student5866,student5866@test.com,MATH
5867,student5867,student5867@test.com,STA
5868,student5868,student5868@test.com,PSY
5869,student5869,student5869@test.com,ENGLISH
5870,student5870,student5870@test.com,NEUROSCI
5871,student5871,student5871@test.com,FRENCH
5872,student5872,student5872@test.com,GLHLTH
5873,student5873,student5873@test.com,PUBPOL
5874,student5874,student5874@test.com,ECE
5875,student5875,student5875@test.com,COMPSCI
5876,student5876,student5876@test.com,MUSIC
5877,student5877,student5877@test.com,HISTORY
5878,student5878,student5878@test.com,COMPSCI
5879,student5879,student5879@test.com,ECON
5880,student5880,student5880@test.com,GLHLTH
5881,student5881,student5881@test.com,HISTORY
5882,student5882,student5882@test.com,PUBPOL
5883,student5883,student5883@test.com,HISTORY
5884,student5884,student5884@test.com,PPE
5885,student5885,student5885@test.com,EVANTH
5886,student5886,student5886@test.com,BIOCHEM
5887,student5887,student5887@test.com,PPE
5888,student5888,student5888@test.com,PHIL
5889,student5889,student5889@test.com,GERMAN
5890,student5890,student5890@test.com,ARTHIST
5891,student5891,student5891@test.com,BIOCHEM
5892,student5892,student5892@test.com,MATH
5893,student5893,student5893@test.com,ENGLISH
5894,student5894,student5894@test.com,CHINESE
5895,student5895,student5895@test.com,NEUROSCI
5896,student5896,student5896@test.com,RELIGION
5897,student5897,student5897@test.com,PHYSICS
5898,student5898,student5898@test.com,CHEM
5899,student5899,student5899@test.com,SPANISH
5900,student5900,student5900@test.com,ECON
5901,student5901,student5901@test.com,EGR
5902,student5902,student5902@test.com,BIOCHEM
5903,student5903,student5903@test.com,STA
5904,student5904,student5904@test.com,PHYSICS
5905,student5905,student5905@test.com,ECE
5906,student5906,student5906@test.com,GERMAN
5907,student5907,student5907@test.com,ARABIC
5908,student5908,student5908@test.com,HISTORY
5909,student5909,student5909@test.com,NEUROSCI
5910,student5910,student5910@test.com,SPANISH
5911,student5911,student5911@test.com,ARTHIST
5912,student5912,student5912@test.com,COMPSCI
5913,student5913,student5913@test.com,NEUROSCI
